"X_0_0";"X_0_1";"X_0_2";"X_0_3";"X_0_4";"X_0_5";"X_1_0";"X_1_1";"X_1_2";"X_1_3";"X_1_4";"X_1_5";"X_2_0";"X_3_0";"X_4_0"
2.4747559627079809e+00;-5.5491043573873987e-02;3.8266456323616482e-01;2.6397375708039374e-02;-7.8816993024008208e-01;4.1970287653526422e-01;-6.5978717626658456e-01;2.4514410984197293e-01;-6.2222350258172798e-01;-2.3208042664130654e-01;1.0934609245933538e+00;-9.1511403141980396e-01;-1.3857686647985878e-01;7.4939217150917903e-01;4.4114314195804205e-01
-4.6808650335500018e-01;5.3744871444422256e-02;-1.7382246777623986e+00;8.8239357094865589e-01;1.1267370199343838e+00;-6.9256595139291122e-01;1.7425790821446699e-01;1.1875865260895238e-01;1.8016133762557782e-01;6.1514131672356265e-01;-1.1160097013023536e+00;-1.0782655740633151e+00;3.2027955080149123e-01;-1.2810148432492423e+00;-3.6176047786647519e-01
-1.4495328245579651e+00;8.6751404757572059e-01;-1.4432630614275386e+00;-1.9474382404755830e-01;1.4977395052970903e+00;-3.0567486192055554e-01;-9.1816266249216794e-01;1.8811927780209178e-01;-4.4564414766290650e-01;-7.0938249113236052e-01;5.2891694105492826e-02;-7.9195623058908948e-01;9.0753664172421178e-01;2.0027680751760819e+00;-1.6401232405564603e-01
6.0272269134307777e-01;-7.4975679480089441e-01;2.3884258915671960e-01;-5.3582029256301719e-02;-4.4184234152644181e-01;1.1027503333299127e+00;1.0545311465195852e-01;-1.1897104856471760e-01;-2.7350422265026699e+00;1.6956698080121726e+00;-1.0270423871170575e+00;-1.5495268272971155e-01;1.7489406761861974e+00;-1.1591006494254248e-01;-6.2833600096773334e-01
4.0815327151640929e-01;-1.0633558035230575e+00;-7.1763586497228216e-01;1.7692681951752925e-01;9.4766417171775497e-01;-4.6979196534458717e-01;1.8416070930154169e-01;-5.3184953957238539e-02;3.6802316535973567e-01;-4.5578522146244088e-01;-1.6624991300096716e+00;-9.9656011750695384e-02;-3.6235045754352707e-01;-1.2774191305209595e-01;5.0829863002639232e-02
5.8197017499854377e-02;-2.5020558361467227e-01;-7.6729517303936923e-01;2.7098395729933678e-01;2.2058098776251669e-01;-3.4288785785822723e-01;3.8219703687171425e-01;1.9181735342441661e+00;-1.1070088422464388e+00;-8.9673942762728442e-01;5.2699626959372858e-01;2.7757225503718308e-01;-1.9405784203086737e-01;6.2621565901094667e-01;-1.8411094836974279e-01
5.3349610457911900e-01;-1.2685677188512505e+00;-7.8936846488391621e-01;-6.2099288649459239e-01;-6.6434367327338573e-01;-1.5040482638315238e+00;-8.2978339084201802e-01;-6.3401550699545201e-02;5.6134227303663131e-01;5.3442444209067375e-01;6.2275759178189916e-01;7.0642861252074185e-01;-7.8264266772393870e-02;7.9271980010188758e-01;1.5716025415071275e+00
-1.0992890883674677e+00;1.2344817847974596e+00;1.5533543004097643e+00;-7.4175004738993566e-01;4.7010552189395000e-01;-1.3244629281291274e+00;-1.3943825133489693e+00;1.1859601826799369e+00;-1.1511107471094273e+00;1.4823915240949337e+00;7.8114600882066854e-01;-1.1652664973003191e+00;-1.8915841687347679e+00;-3.3947460265557956e-02;-1.1928892817257222e-01
-1.1430618897777427e+00;1.4146414169113439e+00;-5.5560767328608829e-01;-1.7242565814384697e-01;-7.1251937218275241e-01;1.0003744041189861e+00;-1.0279896681657490e+00;8.0051589272424650e-01;-1.2405968330431032e+00;-1.8532744077500138e+00;-3.9228618178704400e-01;-6.1002653591757761e-01;-1.1974741772734532e+00;1.1812912252528325e-01;4.7325350427674523e-02
1.3715764185208967e+00;3.7828616023871003e-01;-9.7985975257311886e-01;1.9224645791022921e+00;1.8620599406364484e+00;4.4546842072318077e-01;-3.3290433043968887e-01;2.6455847890186207e-01;1.2751157222889349e+00;-1.9676261364432244e+00;-3.2038515979627036e-01;-2.4540756202512584e-01;1.7830294819137252e-01;-5.5740467601470889e-01;6.6684380229320050e-01
2.2754908033487731e-01;4.4998064474400812e-01;6.9730878747399128e-01;6.5569846763917605e-01;1.2917393471083725e+00;8.5834827427044658e-01;9.4082327228130647e-01;-4.7046834665430165e-01;-4.8705259156122427e-01;3.2588906061660072e-01;-5.8294977226705635e-01;-8.2545279018203122e-01;-1.5754914455528901e+00;-7.5967428950084803e-01;-1.3211831905238616e+00
7.2340619202193599e-03;3.3879966002878847e-01;-2.0525579822813678e-01;9.4379807597680665e-01;3.2481091502856663e-01;1.5379798099054243e-01;1.0035497577305268e+00;2.9786078957251089e-01;1.8885558449801780e+00;1.1898605134666509e+00;-8.6418862435772326e-01;3.7605445365238704e-01;1.0052479529074640e+00;-6.9193355075526569e-02;-1.3417173787580769e-01
-1.0286685178656189e-01;-6.7232586680238376e-02;-1.0240897563842832e+00;2.4270831124220869e+00;-8.0594023195830589e-01;-8.3966041605896280e-01;-3.2839520354103757e+00;-4.6703098300147483e-01;-1.0145058154164575e+00;-3.6474007542934145e-01;-3.3155413809877535e-02;-3.2532381709573793e-01;-3.7911365210508341e-01;2.9433686782996304e-01;-1.5026735038806169e+00
-1.0192665587583800e+00;-1.0032726600411893e-01;7.3479212687826412e-01;4.7430397792754858e-01;6.7292009961360733e-01;2.0632888972483238e-01;-3.9275765339865043e-02;-2.1476534120457155e-01;-9.4571154992435091e-01;-5.3126120923700237e-01;-2.7406271206626126e-01;-6.3910978080186220e-01;9.4519750388743620e-02;1.9888852979609695e-01;-2.0509341275032023e-01
-5.5521121199607082e-01;8.9442731083261851e-01;-4.9331669060459993e-02;1.6668082289140232e-01;5.3484180192859676e-01;-7.4326757417787848e-01;1.3301763677493197e+00;5.2747833263225286e-01;-6.3640474471403918e-01;-1.6440372715290699e+00;-1.9216954044690659e+00;6.7775027441977387e-01;-1.7476473800630685e+00;-1.9181429988147139e-01;5.4864233640428517e-01
1.6557538283966644e+00;1.3526182638544371e-01;-8.1535996245053344e-01;-1.7042536279028084e+00;-2.1580538741695499e-01;5.0169513146927669e-01;1.7477364313152803e+00;-3.2093101913860184e-01;-1.8254847381833308e+00;1.3571701388052160e-01;-2.9596356337385815e-01;5.8027785941385102e-01;6.7115287842105475e-01;2.1674957533751546e-01;7.5339861931253457e-02
-1.1561362001308728e+00;-8.3435097982028650e-01;-6.5947040117217848e-03;-1.4120027020155670e+00;1.6807186902480085e-02;4.0455276223813857e-01;-8.0707248070168081e-01;1.4995715398664775e+00;-1.4489887730216304e+00;8.1098914323055782e-01;-6.8531748380050461e-01;2.7445942991493406e+00;1.2516309239714016e-01;2.6608523006486429e-01;-7.5254023731885045e-01
1.2578439922762397e+00;2.5777886153302809e+00;5.4030260729066304e-01;1.9180863670527279e-01;-5.5523885811240503e-01;-5.0062336540499897e-01;-2.9208711569190510e-01;-1.2938895164404030e+00;-1.9674913538365764e+00;-6.0731062791455452e-02;4.5151802856761131e-01;1.1414192423250067e+00;-2.0926509480242159e-01;-4.8120319461419525e-01;1.3980193384853951e-01
1.5479303845320578e+00;-1.8412746523011267e+00;-7.8363638995376872e-01;8.5611113185383114e-01;-1.9526374770997701e+00;-1.0478635009167621e+00;2.9239023850195484e-01;-8.7467058631061712e-01;-1.2057798800923440e+00;7.5478797308889523e-01;5.5117258410691616e-01;6.9073380331899148e-01;-4.6560262913974482e-01;3.7366252145527618e-01;1.4711074119046657e+00
1.5280169120456544e-01;-1.6435285253159195e+00;-2.6189178463563956e-01;-1.3509655161119529e+00;2.9920432636436878e-01;1.4152625455350409e+00;9.3256774885724747e-01;-3.2292186220198134e+00;6.8964828212199425e-01;5.7704756294740911e-01;-2.1882704785993607e+00;1.8281192404086308e-01;-6.2288337749537359e-01;5.6024113834107846e-02;-4.3761591793084792e-01
-9.8917993406655941e-02;8.5204900252533267e-01;-9.5770302975968391e-01;1.0852092574508869e+00;2.3156445408563453e-03;9.2511889026678162e-01;-5.2852204374374628e-02;5.5692477285810749e-01;-2.1882136234015261e+00;-4.5225844263469611e-01;6.5930916895547165e-01;1.2080266624998486e+00;1.3827608713980126e+00;-6.3012318024942238e-01;9.5318490387412080e-01
-1.5419541578598031e-01;-7.9747715984719150e-02;-4.2069440810975772e-01;-9.0152086654877928e-01;-1.6502949298941907e+00;-1.3011657792572928e-01;6.0783346206509614e-01;-7.8301923751247615e-01;8.2348586864963269e-01;8.8911965509560742e-01;-2.1817076993055426e-01;2.7302344687776852e-02;1.1731630874950614e+00;6.9336334897254492e-01;8.9672844237135174e-01
-7.4052917613647939e-01;-4.8721685072795995e-01;1.2662766195024173e+00;5.0469685879664972e-01;2.6481415035894257e-01;2.6411702104013129e-01;7.9883107371948481e-01;6.7467888415731114e-01;4.7803094745473584e-01;1.7609156426769792e+00;1.2364716621138807e+00;-1.3726498222585084e+00;2.9004999065116471e-01;-1.5505118312117923e+00;-1.7355471867624970e+00
8.2130578501656393e-01;3.6712624690231360e-01;4.6075991051714010e-01;-2.2022157942940814e+00;-3.2402356760557977e-01;6.2687104190467724e-01;-2.1817485030249397e+00;6.0656121514055056e-02;1.4893929518721643e+00;5.6052225430976466e-01;-1.3339115181072903e+00;-5.0360956847608018e-01;-4.4356647389482739e-03;1.1216651431000367e-02;5.3831467907536235e-01
5.7632097062382737e-01;8.0525038791320236e-01;-1.6664878649402042e+00;8.2718625863902517e-01;1.4349620089406294e+00;-1.0280233614580332e+00;1.4916812607756473e+00;-1.2559432751845676e+00;9.5692669549743858e-01;-4.9380789679967563e-01;7.1907641703530478e-01;-2.0944393457517054e+00;-3.3809354374208334e-01;-2.9584463112562887e-01;-2.2873139947840104e-01
1.8336297941463756e-01;2.3536877660413951e+00;1.7684024342690523e+00;-3.7664818687660695e-01;2.7824097212318172e-01;1.1854689597236483e+00;-9.1059783892338397e-01;-1.5203450224557500e+00;-8.4110161002104544e-01;-9.5865530585048564e-01;3.0494244192482662e-02;-1.2515200917761332e-01;-2.4270212119010424e+00;-4.0042843205577694e-01;-1.4039612738264282e-01
3.4300853982609047e-01;2.2023051365464497e-01;-5.7839781002685853e-01;4.1743410048321827e-01;1.9865297411424514e+00;4.9112404852362451e-01;1.4081914304507435e+00;3.6010418486959073e-01;-1.1409293139013907e+00;2.6737230744925033e-01;-1.8566739605584963e+00;5.5583893449582655e-01;4.4160581549902450e-01;2.2969466158947851e+00;1.3154693350453248e-01
3.0239458899858090e-01;5.9576292934380082e-01;8.3602616494886284e-01;-1.4515069058477377e+00;-5.0016948410876927e-01;5.2245959784009044e-01;1.3883689689502019e+00;1.1294080292400515e+00;1.6648145816391374e-01;6.4804272695521437e-01;-5.6274474968696475e-01;9.2290436826161704e-01;-2.5581204961698795e-01;1.4742348890632893e+00;2.4586234719792302e-01
-4.6076772659214799e-01;-9.0605181207394592e-01;-1.2733338081193750e+00;-4.6616488710464629e-02;-1.5269926657754513e+00;-1.0240981245446235e-01;4.1999610832787254e-01;1.5961980408720595e+00;-9.2013056350372402e-01;1.0225581798251235e+00;2.2223975170007298e-01;6.3715004440100098e-01;-7.7450528160659571e-01;7.6656688259818931e-02;-1.2372461481869832e+00
1.2055902783120619e-01;-4.9284867430420459e-02;-5.0186437649036263e-02;-4.7223434220062865e-01;-1.3069478419847085e+00;2.1294247389103997e+00;-6.2797999201116594e-01;2.7697718199547547e+00;1.5638137520616193e+00;8.6388152202958113e-01;3.1789675366916770e-01;-8.4153238613222367e-02;9.3644554671428837e-01;-6.2195247687420308e-01;-2.1623633734720279e-01
1.4579164829849829e+00;1.2698467443235284e+00;-2.2151976226395642e+00;1.5219753013670896e+00;-5.1059236000798114e-01;-9.0673501567883164e-01;-1.4438901725249584e+00;-5.0772590096048675e-01;-6.5616075484732816e-01;6.9806136282951375e-02;-3.8174537285387578e-01;-1.9031043125190164e+00;5.7643722930307417e-01;-4.8781076774809728e-01;6.9073489488900641e-01
1.8957566736140394e-02;1.5017928527348310e+00;-1.7621577348907649e+00;-5.0196676344556390e-01;-1.0056375494924406e-01;-1.4665675851169562e+00;4.7572748615028265e-01;2.8719363261888942e-01;-3.6468196194177332e-01;5.4386842528235557e-01;1.5114819453916656e-01;-9.2274255280540096e-01;1.8255192978717480e+00;-6.8510968653326343e-01;-4.3123419961628544e-02
-5.4995860835596910e-01;1.0869190677874438e+00;2.3663897857346701e+00;-1.8026142711246931e+00;-5.5337873925820003e-01;-9.2444602886426019e-01;9.6269296749412347e-01;-1.6518583548128445e+00;-5.9578093097211099e-02;3.9304726523827227e-01;-7.2672223313474094e-01;-1.3267638052922048e+00;1.2533913803192898e+00;8.8669614625141502e-01;3.9778484612528425e-01
-7.0877519400016598e-01;-1.0321541137619556e+00;2.2931884288367286e+00;3.3424004642461547e-01;-6.8431494638007040e-01;1.2765828430951951e+00;-2.1381295153453919e+00;-2.3578521799746838e-01;-7.6301874069400222e-01;1.1559855394126511e-01;-8.1039713819370018e-01;-1.8450379297815678e+00;-4.0310195932278753e-01;5.1124976668406930e-01;1.2269528557877276e+00
2.7044663576879856e-02;1.8262997722022928e-01;4.6787065519727600e-01;1.6687973254938848e+00;2.5251760180292782e-01;-6.2507888060932937e-01;1.6094918613748008e+00;3.5277299648570298e-01;-3.0388109106596456e-01;-8.5446392347815414e-01;2.6976797909017148e-04;1.9929015489510168e-01;1.0869222320682528e+00;-8.2921549494264790e-01;-5.3515108968700417e-02
-4.0628160191254270e-01;-1.1811667148263192e+00;7.9101256063937597e-01;-3.9324439069105194e-01;-3.8299703293449713e-02;9.7228681472216805e-02;2.0934534671787253e-01;1.0988470482279018e+00;1.4609619709201491e+00;-4.2929636708994690e-01;-8.5506285394751680e-01;-9.9806855600883493e-01;-4.4019920674831958e-01;-3.4801033262031422e-01;-1.9873811604201785e+00
-1.4490325046162486e-01;-3.9575207374412275e-01;7.6181529895828315e-01;-2.4801389733939622e-01;-9.3570716334088511e-01;-5.7833778488835685e-01;-1.2672834322662927e+00;1.2743357248335037e+00;-2.2033814895359896e-01;1.3291586855568605e+00;-3.4535560749039790e-01;-8.5859129034058534e-01;3.6642524678622046e-01;-5.9330555280664388e-01;1.7991057049036292e+00
2.8780062618117346e+00;-8.0882402330587100e-01;1.2201609462480947e+00;9.9021581205640985e-01;-6.4689490010796111e-04;7.9881389062555963e-01;-1.1093008443840850e+00;9.3843210475341943e-01;-1.3846928072975614e-01;1.3944409543075860e+00;6.0707008441428911e-01;-7.3003587211301280e-01;-6.9377862736894702e-01;-6.1261621142941536e-01;7.0805183274141037e-02
7.5378616517268815e-01;-2.6223120061765715e-01;-1.6794300114049854e-01;7.0381092795948663e-01;-9.9756759477792989e-01;6.7231501858981219e-02;1.4512045212258249e+00;5.4197767452179479e-01;7.2384796360114945e-01;8.4614508682652612e-01;-4.0053572059488535e-01;9.8664383950259038e-01;-2.2113599672493609e+00;1.4045415691256489e+00;-1.2208689161978961e+00
-8.1154963250913384e-02;1.0449850325063188e+00;3.3230038103632359e-01;5.1258746464869365e-01;7.5813248065170613e-01;-2.5956581178020943e-01;1.2456856766427524e-01;-8.7954193816548776e-01;1.4318936500018993e+00;1.7840462301799812e-01;1.0217244183224330e+00;7.6061869001645610e-01;7.9505877408695735e-01;1.2402668613319587e+00;-1.0214307748737326e+00
1.3614445889079069e-01;-1.6507741798702376e+00;1.1604851496327266e+00;6.8289070415443520e-02;1.3275014099480416e+00;1.2840801644517422e-01;-1.0593623902597694e-01;-8.5749104180385949e-03;8.7667252756233105e-01;9.1828501776454485e-01;2.2680184688792675e+00;4.6515120810188698e-01;1.8983063121245527e+00;-5.0020624190912477e-01;-1.8796638593698745e+00
-6.6441638293912531e-01;-2.0158746279480505e-01;1.6283334997196031e+00;1.2529889719348088e+00;-2.9446922448885031e+00;-2.0889621027771987e+00;-4.7673100396810358e-01;1.4227085963362331e+00;-5.5216738843243751e-01;-4.8974442390268484e-02;9.1640995230416256e-01;-6.2246575401178428e-01;1.4735419276795980e+00;-1.4404828460273791e+00;7.1163149997020825e-01
-7.5754852917817772e-01;1.8332490289746048e+00;-4.8022352302886961e-01;-6.3461201496363140e-02;-2.5743083948114071e-01;1.1608887121162730e+00;1.5699048934994604e+00;-4.1193231287857018e-01;8.2641515080610850e-01;-3.1777266574869284e-01;-2.5698601127549585e+00;-3.7383737850463195e-01;-6.3314986437361442e-01;4.2476090809897221e-01;-1.1492312851282065e+00
-6.3536708745590442e-01;-4.2206353223555931e-01;-8.7903376195233651e-01;-4.1597646503243428e-03;8.1943282063304534e-01;-1.7900844110788290e+00;-1.1868819762840219e+00;6.9856252706665145e-01;-1.5874244557493344e-01;-8.9586286248739921e-01;8.0490711009643123e-01;4.1414527261841744e-01;1.5548028749401994e+00;2.7377024766257880e-02;1.6939683830421091e+00
-1.8125258323254537e-01;1.3454810901324550e+00;9.6640170911672196e-01;1.4224280534374107e+00;7.4063618111598950e-01;-2.4216179629807025e-01;-9.9768366456258439e-01;3.7606926020012210e-01;1.5262616190415506e+00;6.8357600924774808e-01;-9.6134516708235163e-01;-1.3650330558704711e+00;-8.3619768188193777e-01;-1.0694847252517754e+00;-8.0505981805267368e-01
2.2273634599647196e+00;-1.6453362101644076e-01;-2.1123175870250641e+00;-7.0512717711598272e-01;5.8757349084068089e-01;2.3069400309918417e-01;-7.3283674204655272e-02;2.2182682390385872e-01;-8.0196815992895187e-02;4.2152258309367885e-01;7.5496026236001310e-02;4.2991764642741175e-02;8.5567408063491979e-01;7.8165040444430678e-01;1.4190147966523936e+00
-7.9231620197434349e-01;1.9471145416817104e+00;1.9547401798652894e-01;1.1414846377889725e+00;-2.9530212160491742e-01;-5.1395879389797483e-01;-3.1434417727700986e-01;4.6941385848210848e-01;-4.3541023397006368e-01;1.0613891469276939e+00;2.8401605857425316e-01;6.3185451659531600e-02;-3.8911079189082209e-01;1.5043966698777267e+00;-1.4584199632721817e+00
8.6357736593929668e-01;-9.8107015629259364e-01;-1.0055088811496820e+00;-3.5659827058619552e-02;-1.6408493436346985e+00;1.6990062348961740e-01;-4.5762330807294666e-01;1.6900028117923758e+00;7.8914446505843838e-02;-4.0514857859596598e-01;-1.4264967018008901e+00;-8.7233562624165317e-01;5.0976612605465814e-02;6.5334653498068204e-02;2.0614756287572455e+00
-2.8519773603169007e-01;-1.5290580584543276e+00;6.8268479015455574e-01;1.0294993893622949e-01;1.9099944368871629e+00;-1.0110046408415354e+00;-9.8909080101112989e-01;6.3471646410960925e-01;-2.1426254781915385e-01;2.6210450621851371e+00;1.3363003218059113e+00;-2.2487157786417886e+00;-6.6696399098504089e-01;-9.0798512160982212e-02;-1.0373601067350289e+00
1.8682818109088233e+00;-1.2462438019401303e+00;-2.2882840403281904e-01;-1.5862612148414386e+00;4.9808984432448900e-01;7.5982608301887777e-01;-2.7711399917438012e-01;-3.8553375114560495e-01;-1.7221932926910158e-01;-6.1300463681749506e-01;-1.2160072959282935e+00;9.1787689854176346e-02;1.0172073421819443e+00;-3.1597642419049704e-01;-9.3360028639123782e-01
-1.0410158934268061e+00;4.2629296030876296e-01;7.8013876914747848e-01;-1.3765138216130460e-01;-1.2610315927411055e+00;-2.5061131840722638e-02;-1.4698998628459134e-01;1.3275888258715496e+00;-5.2677158129091739e-01;-2.1719721747511068e-02;-1.0132669737791165e+00;-6.6155375471492672e-01;2.3957527643471910e-01;1.3299732249168137e+00;1.1918434913508012e-01
-3.1009137839039214e-01;1.2144043484586100e+00;1.0805987214984518e+00;-2.6900042281676528e-01;-6.4877004488657730e-01;-5.8973311774024761e-01;2.8544272938948795e-01;-4.3791916836314670e-01;-2.3938494434506452e-01;-1.1388168066521009e+00;5.0247084172986012e-01;-6.9288967245500294e-02;-5.3560243463395649e-02;8.0775126722475632e-01;4.6111867786938826e-01
7.0011227536164766e-01;1.3990849474479587e+00;1.9292053211145861e+00;-1.0563879957974252e+00;-4.2637202715102374e-01;-2.8927969110917129e-01;-1.4125262332669868e+00;4.8746361765023205e-01;-6.8172561095584305e-01;-5.7063734450560855e-01;1.1374854340208036e+00;-3.9928525150810495e-02;1.2858427357095310e+00;1.1438193710805913e+00;-7.2528967011557166e-01
-1.1801834768425310e+00;-1.1489219673141572e-01;-3.3550589460833263e-01;4.4249984557328675e-01;8.2957786302507802e-02;-2.0793505107783025e-01;3.9940929268804504e-01;-2.4028775659964654e+00;9.1912495723623266e-01;4.0134922042950999e-01;3.9241008542236905e-01;-1.0827096571687864e+00;-8.2284860601936982e-01;-7.2336875741429629e-01;5.5882413945126330e-01
-1.9664294859630842e+00;1.4078797979250365e-01;-8.4829323805793097e-02;4.0130746849223586e-01;-6.2976617720514072e-01;-8.6819803110057547e-01;4.5265273923269800e-01;-3.5451019833082398e-01;-5.6700902173563961e-01;-2.0501273500531428e-01;-1.5940654662794604e-01;-8.8598562645752121e-01;-1.7902688165163532e+00;9.5894298261483413e-01;1.3838796889291021e+00
1.2132495491169373e+00;2.6648908328413018e-01;1.7463947357762616e-01;-3.2777231014022118e-01;-8.1812838904638074e-01;-8.1617396296328693e-01;6.4759261319840633e-01;-1.1561694257635120e+00;2.3741679442143866e+00;-2.5218560172616846e+00;-8.3256211518338408e-01;1.9846743412330794e+00;3.4326044233250597e-01;1.0465531244634556e+00;-8.4067019156829237e-01
-5.1698375589504530e-01;-5.6700140958294987e-01;1.3594595671804302e+00;-3.5038532706525960e-01;-4.6110662027707655e-01;3.5689647138746217e-01;3.7376996672572077e-02;-2.1375610117767545e+00;4.2989280476015934e-01;6.8348143250068867e-03;-6.1420436654230504e-01;6.6052223697966772e-01;-1.4419437660844800e+00;2.7364688038828682e+00;4.0502198354103203e-01
9.3637832938971777e-01;1.0287879460778817e+00;-9.4066135059753275e-01;1.4535736555940515e+00;-2.8359396780534551e-01;9.5975646271596249e-01;5.6248224167260386e-01;2.5475918949570832e-02;-1.2267416746780151e-01;4.3726814262415797e-01;-7.4309040272209204e-01;2.3275644269225747e-02;-8.4271000810514685e-01;1.8545801016336400e-01;1.8537513560599357e+00
-1.0124952405279879e+00;5.3420199694147974e-01;8.5526162232383751e-01;-1.1161785181027341e-01;1.0989598542673122e+00;-2.4690965182765172e+00;-2.9840130694046979e-01;-9.7617147285826100e-01;-6.6869039876646452e-01;1.5598549502084837e+00;-2.5834602498292769e-01;-1.4246755497412933e+00;1.0513699593962629e+00;-7.8343069160041812e-01;-1.3038306165697848e+00
-2.7292528525560561e-01;-9.5815319303074742e-01;4.1398241634420752e-01;1.5825298157379797e+00;8.7484202440298053e-01;-3.3742601204815585e+00;-1.7332386674812228e-01;4.3917207662246771e-01;7.5457467908990894e-01;7.8768217791558548e-01;1.0383519011788362e+00;-9.4009688853337248e-01;-1.2038438668167208e-01;-1.4954522107137560e+00;1.0404414701443248e+00
9.5033880024712705e-02;1.1414126411891812e+00;2.5685334739945048e-01;-8.9419490905156318e-01;5.8267755780151653e-01;3.7530611725856317e-01;-4.8663376964200877e-01;-1.0038726024565352e+00;-7.5352488335417922e-01;-1.1426222032457467e-01;1.4087024062499958e+00;1.6081487185080288e+00;-1.1636400250024648e+00;6.1166574522714345e-01;1.2562754922983546e+00
1.0746649035439517e+00;7.8816564437331493e-01;-3.2464664388935999e-01;-2.0801658264540932e+00;3.4232415373811476e-01;-6.3639304368108773e-01;-6.3946164775238634e-01;2.3669011271836591e+00;1.1314480546964738e+00;-2.7986308602524629e-01;2.9687998101955737e-01;8.6343019258857601e-01;5.9080265495990480e-01;5.7948412212905065e-01;6.8287222633046984e-01
